ID,YEAR,DEMO_SEX,DEMO_BIRTH_YEAR,DEMO_AGE_GEN,EDU_LEVEL,FAM_SIZE,FAM_SIZE_CHI,FAM_PARSTAT,FAM_MARSTAT,GEO_REGION,GEO_METRO,CGEO_REGION,RACE_ETH_MAJ_COL,EMP_WORK,OCC_1970C,OCC_2000C_1M,OCC_2010C_1M,HOME_STAT,REL_PAR_BF_ID,REL_PAR_BM_ID,OCC_ANY,OCC_SCHEME,father_share_married,father_share_divorc,father_EDU_MAX,father_obs_cnt,mother_share_married,mother_share_divorc,mother_EDU_MAX,mother_obs_cnt,PAR_BOTH_MISS,EARN_TOT_RDF,FINC_TOT_RDF,WLTH_TOT_NET_RDF,WLTH_HOME_NET_RDF,WLTH_SAVI_NET_RDF,WLTH_INVE_NET_RDF,WLTH_ODEB_NET_RDF,father_EARN_mean,father_EARN_sd,father_FINC_mean,mother_EARN_mean,mother_EARN_sd,mother_FINC_mean,COHORT_BIN,split
321005,1983,2,1961,22,1,3,1,1,1,2,,2,1,0,,,,1,,321002,,,,,,,0,0,1,2,0,0,3.128358892034574,,,,,,,,,0,0,3.921197742264567,0,train
321005,1994,2,1961,33,2,6,4,1,1,2,,2,1,1,801,,,1,,321002,801,1,,,,,0,0,1,2,0,0,3.059201695092898,6.289564444026588,2.386653731867288,1.568378349626808,0,0,,,,0,0,3.921197742264567,0,train
321005,1995,2,1961,34,2,6,4,1,1,2,,2,1,0,,,,1,,321002,,,,,,,0,0,1,2,0,1.568220013658851,2.975799723313055,,,,,,,,,0,0,3.921197742264567,0,train
321005,1996,2,1961,35,2,6,4,1,1,2,,2,1,1,663,,,1,,321002,663,1,,,,,0,0,1,2,0,2.133018992113517,3.149829684418741,,,,,,,,,0,0,3.921197742264567,0,train
321005,1997,2,1961,36,2,6,4,1,1,2,,2,1,0,610,,,1,,321002,610,1,,,,,0,0,1,2,0,1.877447116739949,3.90237292095367,,,,,,,,,0,0,3.921197742264567,0,train
321005,1999,2,1961,38,2,6,4,1,1,2,,2,1,1,394,,,1,,321002,394,1,,,,,0,0,1,2,0,2.721836214990368,3.13648261385361,6.196742066848094,4.44294629169243,0,0,0,,,,0,0,3.921197742264567,0,train
321005,2001,2,1961,40,2,6,3,1,1,2,,2,1,1,602,,,1,,321002,602,1,,,,,0,0,1,2,0,2.815859257407214,3.86663035403918,4.643470436005484,-2.946523484023188,0,0,.6261353735403532,,,,0,0,3.921197742264567,0,train
321005,2003,2,1961,42,2,6,2,1,1,2,,2,1,1,,773,,1,,321002,773,2,,,,,0,0,1,2,0,3.067395947108022,4.071157751073791,5.655239047280991,3.107222631686809,1.443664469858623,0,3.016374980055908,,,,0,0,3.921197742264567,0,train
321005,2005,2,1961,44,2,6,1,1,1,2,,2,1,1,,775,,1,,321002,775,2,,,,,0,0,1,2,0,2.993069787869387,4.136400492940179,5.833932762049304,3.51259868571915,1.965535771060071,0,1.776813166866919,,,,0,0,3.921197742264567,0,train
322003,1986,2,1962,24,2,1,0,5,5,1,,1,2,1,394,,,2,322001,322002,394,1,.44444445,0,2,9,.44444445,0,1,9,0,3.596626824447309,3.626567348551227,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1987,2,1962,25,2,1,0,5,5,1,,1,2,1,394,,,2,322001,322002,394,1,.44444445,0,2,9,.44444445,0,1,9,0,3.575698921235205,3.59772955004212,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1988,2,1962,26,2,1,0,5,5,1,,1,2,1,321,,,2,322001,322002,321,1,.44444445,0,2,9,.44444445,0,1,9,0,3.719101101900104,3.720801534829965,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1989,2,1962,27,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,3.778857165149359,3.781425315182776,2.554250804931673,0,1.67021893902355,.7315660056208366,1.443382908742375,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1990,2,1962,28,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,3.762477831904798,3.779857761049068,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1991,2,1962,29,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,3.831708776758227,3.86256993266204,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1992,2,1962,30,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,3.915581311318867,3.919557424709358,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1993,2,1962,31,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,3.981077423008209,3.983074442322972,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1994,2,1962,32,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,3.956901972930301,3.957628312094161,3.16567984762706,0,1.628125796788871,2.976066986407022,0,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1995,2,1962,33,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,4.100483542448573,4.102146855663032,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1996,2,1962,34,2,1,0,5,5,1,,1,2,1,390,,,2,322001,322002,390,1,.44444445,0,2,9,.44444445,0,1,9,0,4.212484852947657,4.243839845733643,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1997,2,1962,35,2,1,0,5,5,1,,1,2,1,245,,,2,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,4.30631872952284,4.308097645595898,,,,,,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,1999,2,1962,37,2,1,0,5,5,1,,1,2,1,245,,,1,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,4.351133930219279,4.353374844345884,5.184692358170937,4.139088021296748,2.89875584514128,4.643518286511483,1.665418732163155,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,2001,2,1962,39,2,1,0,5,5,1,,1,2,1,245,,,1,322001,322002,245,1,.44444445,0,2,9,.44444445,0,1,9,0,4.312209635024926,4.32002692377797,4.269957831182377,4.292629517704817,2.219186038250644,2.524109357971501,3.176367016810913,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,2003,2,1962,41,2,1,0,5,5,1,,1,2,1,,483,,1,322001,322002,483,2,.44444445,0,2,9,.44444445,0,1,9,0,4.323610309586766,4.344834518594817,5.082184971872518,4.978605743754993,2.824589937004172,0,1.42810941537929,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
322003,2005,2,1962,43,2,1,0,5,5,1,,1,2,1,,483,,1,322001,322002,483,2,.44444445,0,2,9,.44444445,0,1,9,0,4.278914525884961,4.279985845625574,5.978793141756436,5.822524113003984,1.948009178035258,2.774884309484557,0,3.688201922886581,2.957608480344529,4.113109413776548,3.190792925145574,2.294385267117731,3.994028296832819,0,val
327003,1989,2,1964,25,3,1,0,5,5,3,,3,1,1,143,,,3,327001,327002,143,1,.66666669,0,2,9,.66666669,0,1,9,0,3.623370824096264,3.632342563443066,-2.264536533390693,0,0,0,2.264536533390693,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
327003,1990,2,1964,26,3,1,0,5,5,3,,3,1,1,142,,,2,327001,327002,142,1,.66666669,0,2,9,.66666669,0,1,9,0,3.628686496135075,3.634396334313225,,,,,,4.095953115025886,3.210737657984811,4.10575893187133,.1307749760276117,.240733303437274,4.105758931871331,0,train
