model,split,target_bin,target,n,rmse,mae,r2,spearman,accuracy,f1_macro
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a38_39,mar,253,,,,,0.7351778656126482,0.3624879015726899
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a40_41,earn,254,1.3375522603315513,0.9468545317649841,0.1148444414138794,0.5034103474860772,,
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a40_41,emp,254,,,,,0.8031496062992126,0.5857795172863666
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a40_41,mar,254,,,,,0.7125984251968503,0.372
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a42_43,earn,258,1.3404046933571505,0.9411891102790833,0.08410388231277466,0.5028728322320803,,
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a42_43,emp,258,,,,,0.7906976744186046,0.5641891891891893
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a42_43,mar,258,,,,,0.686046511627907,0.3400453094428998
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a44_45,earn,251,1.2451904275334447,0.8599770665168762,0.10905903577804565,0.501332555336108,,
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a44_45,emp,251,,,,,0.8326693227091634,0.6135630498533724
SCHEDULED_SAMPLING_TASK_DECODER_TRANSFORMER,test,a44_45,mar,251,,,,,0.6892430278884463,0.3375723760395831
