ID,YEAR,DEMO_BIRTH_YEAR,DEMO_AGE_GEN,DEMO_SEX,RACE_ETH_MAJ_COL,CGEO_REGION,REL_PAR_BF_ID,REL_PAR_BM_ID,EARN_TOT_RDF,FINC_TOT_RDF,WLTH_TOT_NET_RDF,WLTH_HOME_NET_RDF,WLTH_SAVI_NET_RDF,WLTH_INVE_NET_RDF,WLTH_ODEB_NET_RDF,EMP_WORK,EDU_LEVEL,FAM_PARSTAT,FAM_MARSTAT,FAM_SIZE,FAM_SIZE_CHI,HOME_STAT,GEO_REGION,GEO_METRO,OCC_1970C,OCC_2000C_1M,OCC_2010C_1M,OCC_ANY,OCC_SCHEME,father_EARN_mean,father_FINC_mean,father_share_married,father_share_divorc,father_EARN_sd,father_EDU_MAX,father_obs_cnt,mother_EARN_mean,mother_FINC_mean,mother_share_married,mother_share_divorc,mother_EARN_sd,mother_EDU_MAX,mother_obs_cnt,PAR_BOTH_MISS,COHORT_BIN,split
1211003,1999,1962,37,1,1,1,1211001,1211002,4.716193825763216,5.262931324325194,5.327695533200464,3.7432520551501636,2.8193750138305362,4.7913224168008135,0.0,1,2,1,1,2,0,1,1,,271,,,271,1.0,3.2315340034161086,3.457506254198823,0.4444444444444444,0.0,0.8002764471402963,1.0,9.0,1.8182906222925541,3.457506254198823,0.4444444444444444,0.0,1.8901579496203076,1.0,9.0,0,0,val
1211003,2001,1962,39,1,1,1,1211001,1211002,4.886778878539699,5.397316543398967,6.083426658391616,5.484979122556208,3.2328687016655016,4.917620430320471,2.1444811969496613,1,2,1,1,2,0,1,1,,271,,,271,1.0,3.2315340034161086,3.457506254198823,0.4444444444444444,0.0,0.8002764471402963,1.0,9.0,1.8182906222925541,3.457506254198823,0.4444444444444444,0.0,1.8901579496203076,1.0,9.0,0,0,val
1211003,2003,1962,41,1,1,1,1211001,1211002,4.886778878539699,5.3092459168341835,5.71705545285487,5.339431166737118,2.2994195910013766,2.01203816867205,2.0590348862465904,1,2,1,1,2,0,1,1,,,62,,62,2.0,3.2315340034161086,3.457506254198823,0.4444444444444444,0.0,0.8002764471402963,1.0,9.0,1.8182906222925541,3.457506254198823,0.4444444444444444,0.0,1.8901579496203076,1.0,9.0,0,0,val
1211003,2005,1962,43,1,1,1,1211001,1211002,4.886778878539699,5.060350722103806,5.992763861561083,5.879210376796317,3.6149866707398313,0.0,1.8261569581336072,1,2,1,1,2,0,1,1,,,484,,484,2.0,3.2315340034161086,3.457506254198823,0.4444444444444444,0.0,0.8002764471402963,1.0,9.0,1.8182906222925541,3.457506254198823,0.4444444444444444,0.0,1.8901579496203076,1.0,9.0,0,0,val
1211003,2007,1962,45,1,1,1,1211001,1211002,4.886778878539699,5.397316543398967,6.341499160755115,5.879210376796317,4.768404344962156,1.7114901157653897,1.7986259173672283,1,2,1,1,2,0,1,1,,,43,,43,2.0,3.2315340034161086,3.457506254198823,0.4444444444444444,0.0,0.8002764471402963,1.0,9.0,1.8182906222925541,3.457506254198823,0.4444444444444444,0.0,1.8901579496203076,1.0,9.0,0,0,val
1211004,1991,1964,27,1,1,1,1211001,1211002,4.074940778560528,4.175077613928351,,,,,,1,3,5,5,1,0,2,1,,36,,,36,1.0,3.1882553760410195,3.5984253799398602,0.6666666666666666,0.0,1.0036951971479018,1.0,9.0,2.2256197615651914,3.5984253799398602,0.6666666666666666,0.0,1.9976583616632617,1.0,9.0,0,0,train
1211004,1992,1964,28,1,1,1,1211001,1211002,4.23367038683026,4.23367038683026,,,,,,1,3,5,5,1,0,2,1,,91,,,91,1.0,3.1882553760410195,3.5984253799398602,0.6666666666666666,0.0,1.0036951971479018,1.0,9.0,2.2256197615651914,3.5984253799398602,0.6666666666666666,0.0,1.9976583616632617,1.0,9.0,0,0,train
1211004,1993,1964,29,1,1,1,1211001,1211002,4.1480557114049255,4.1480557114049255,,,,,,1,3,5,5,1,0,2,1,,91,,,91,1.0,3.1882553760410195,3.5984253799398602,0.6666666666666666,0.0,1.0036951971479018,1.0,9.0,2.2256197615651914,3.5984253799398602,0.6666666666666666,0.0,1.9976583616632617,1.0,9.0,0,0,train
1211004,1994,1964,30,1,1,1,1211001,1211002,4.331307612689523,4.426537506170141,3.593469789274803,0.0,3.5246133872405236,0.6577929259365042,1.7321216429908945,1,3,5,5,1,0,2,1,,233,,,233,1.0,3.1882553760410195,3.5984253799398602,0.6666666666666666,0.0,1.0036951971479018,1.0,9.0,2.2256197615651914,3.5984253799398602,0.6666666666666666,0.0,1.9976583616632617,1.0,9.0,0,0,train
1211004,1995,1964,31,1,1,1,1211001,1211002,4.394784493485458,4.394784493485458,,,,,,1,3,5,5,1,0,2,1,,233,,,233,1.0,3.1882553760410195,3.5984253799398602,0.6666666666666666,0.0,1.0036951971479018,1.0,9.0,2.2256197615651914,3.5984253799398602,0.6666666666666666,0.0,1.9976583616632617,1.0,9.0,0,0,train
